iso,id,year,GDP ($ billion),GG debt (% of GDP),GG debt ($ billion)
GTM,GTM2008,2008,40.242,19.57,7.88
GTM,GTM2009,2009,37.997,22.78,8.66
GTM,GTM2010,2010,41.493,24.006,9.96
GTM,GTM2011,2011,47.419,23.779,11.28
GTM,GTM2012,2012,49.902,24.577,12.26
GTM,GTM2013,2013,52.989,24.997,13.25
GTM,GTM2014,2014,57.835,24.651,14.26
GTM,GTM2015,2015,62.18,24.803,15.42
GTM,GTM2016,2016,66.034,24.956,16.48
GTM,GTM2017,2017,71.624,25.093,17.97
GTM,GTM2018,2018,73.331,26.43,19.38
GTM,GTM2019,2019,77.156,26.432,20.39
GTM,GTM2020,2020,77.714,31.48,24.46
GTM,GTM2021,2021,86.041,30.751,26.46
GTM,GTM2022,2022,95.004,29.222,27.76
GTM,GTM2023,2023,102.765,28.34,29.12
GTM,GTM2024,2024,111.384,27.935,31.12
GTM,GTM2025,2025,119.494,27.977,33.43
GTM,GTM2026,2026,128.167,28.101,36.02
GTM,GTM2027,2027,137.61,28.245,38.87
GTM,GTM2028,2028,147.886,28.309,41.87
GIN,GIN2000,2000,4.039,91.492,3.70
GIN,GIN2001,2001,3.806,90.436,3.44
GIN,GIN2002,2002,4.022,82.61,3.32
GIN,GIN2003,2003,4.759,81.572,3.88
GIN,GIN2004,2004,5.012,86.866,4.35
GIN,GIN2005,2005,4.506,97.915,4.41
GIN,GIN2006,2006,4.178,95.222,3.98
GIN,GIN2007,2007,6.317,60.8,3.84
GIN,GIN2008,2008,6.966,58.463,4.07
GIN,GIN2009,2009,6.753,61.306,4.14
GIN,GIN2010,2010,6.858,68.853,4.72
GIN,GIN2011,2011,6.775,58.082,3.94
GIN,GIN2012,2012,7.387,27.185,2.01
GIN,GIN2013,2013,8.376,33.967,2.85
GIN,GIN2014,2014,8.777,35.158,3.09
GIN,GIN2015,2015,8.79,44.389,3.90
GIN,GIN2016,2016,8.604,43.009,3.70
GIN,GIN2017,2017,10.325,41.884,4.32
GIN,GIN2018,2018,11.857,39.267,4.66
GIN,GIN2019,2019,13.443,38.576,5.19
GIN,GIN2020,2020,14.089,47.793,6.73
GIN,GIN2021,2021,15.841,41.453,6.57
GIN,GIN2022,2022,20.304,33.06,6.71
GIN,GIN2023,2023,23.205,31.646,7.34
GIN,GIN2024,2024,25.331,31.492,7.98
GIN,GIN2025,2025,27.331,31.647,8.65
GIN,GIN2026,2026,29.335,29.941,8.78
GIN,GIN2027,2027,31.506,29.568,9.32
GIN,GIN2028,2028,33.818,29.21,9.88
GNB,GNB2000,2000,0.392,217.139,0.85
GNB,GNB2001,2001,0.413,204.442,0.84
GNB,GNB2002,2002,0.466,197.471,0.92
GNB,GNB2003,2003,0.553,183.384,1.01
GNB,GNB2004,2004,0.582,201.959,1.18
GNB,GNB2005,2005,0.64,203.651,1.30
GNB,GNB2006,2006,0.635,190.407,1.21
GNB,GNB2007,2007,0.753,163.97,1.23
GNB,GNB2008,2008,0.953,148.815,1.42
GNB,GNB2009,2009,0.889,148.258,1.32
GNB,GNB2010,2010,0.941,61.726,0.58
GNB,GNB2011,2011,1.157,45.619,0.53
GNB,GNB2012,2012,1.05,47.388,0.50
GNB,GNB2013,2013,1.11,49.645,0.55
GNB,GNB2014,2014,1.136,60.356,0.69
GNB,GNB2015,2015,1.153,56.572,0.65
GNB,GNB2016,2016,1.245,59.309,0.74
GNB,GNB2017,2017,1.469,51.948,0.76
GNB,GNB2018,2018,1.555,59.238,0.92
GNB,GNB2019,2019,1.487,65.301,0.97
GNB,GNB2020,2020,1.523,77.749,1.18
GNB,GNB2021,2021,1.725,78.803,1.36
GNB,GNB2022,2022,1.718,80.346,1.38
GNB,GNB2023,2023,1.991,73.941,1.47
GNB,GNB2024,2024,2.182,71.392,1.56
GNB,GNB2025,2025,2.365,69.011,1.63
GNB,GNB2026,2026,2.559,66.942,1.71
GNB,GNB2027,2027,2.752,65.113,1.79
GNB,GNB2028,2028,2.944,63.686,1.87
GUY,GUY2000,2000,1.497,97.23,1.46
GUY,GUY2001,2001,1.504,104.646,1.57
GUY,GUY2002,2002,1.555,105.078,1.63
GUY,GUY2003,2003,1.592,95.617,1.52
GUY,GUY2004,2004,1.657,91.77,1.52
GUY,GUY2005,2005,1.712,90.741,1.55
GUY,GUY2006,2006,1.899,74.498,1.41
GUY,GUY2007,2007,2.225,46.993,1.05
GUY,GUY2008,2008,2.491,47.598,1.19
GUY,GUY2009,2009,2.596,51.691,1.34
GUY,GUY2010,2010,2.889,52.52,1.52
GUY,GUY2011,2011,3.328,51.189,1.70
GUY,GUY2012,2012,4.063,44.297,1.80
GUY,GUY2013,2013,4.168,41.054,1.71
GUY,GUY2014,2014,4.128,38.284,1.58
GUY,GUY2015,2015,4.28,41.825,1.79
GUY,GUY2016,2016,4.483,43.844,1.97
GUY,GUY2017,2017,4.748,42.894,2.04
GUY,GUY2018,2018,4.788,47.033,2.25
GUY,GUY2019,2019,5.174,43.562,2.25
GUY,GUY2020,2020,5.471,51.082,2.79
GUY,GUY2021,2021,7.662,43.21,3.31
GUY,GUY2022,2022,14.529,26.05,3.78
GUY,GUY2023,2023,16.329,29.88,4.88
GUY,GUY2024,2024,20.319,28.959,5.88
GUY,GUY2025,2025,23.527,28.211,6.64
GUY,GUY2026,2026,27.893,26.077,7.27
GUY,GUY2027,2027,28.846,26.571,7.66
GUY,GUY2028,2028,29.908,26.143,7.82
HTI,HTI2000,2000,6.81,32.455,2.21
HTI,HTI2001,2001,6.285,28.754,1.81
HTI,HTI2002,2002,6.064,31.951,1.94
HTI,HTI2003,2003,4.866,37.794,1.84
HTI,HTI2004,2004,6.037,30.449,1.84
HTI,HTI2005,2005,7.186,29.709,2.13
HTI,HTI2006,2006,7.507,32.163,2.41
HTI,HTI2007,2007,9.522,30.191,2.87
HTI,HTI2008,2008,10.488,32.747,3.43
HTI,HTI2009,2009,11.598,18.269,2.12
HTI,HTI2010,2010,11.852,23.22,2.75
HTI,HTI2011,2011,13.009,21.342,2.78
HTI,HTI2012,2012,13.709,22.789,3.12
HTI,HTI2013,2013,14.904,24.38,3.63
HTI,HTI2014,2014,15.137,20.802,3.15
HTI,HTI2015,2015,14.831,21.741,3.22
HTI,HTI2016,2016,13.996,21.553,3.02
HTI,HTI2017,2017,15.036,18.941,2.85
HTI,HTI2018,2018,16.454,21.54,3.54
HTI,HTI2019,2019,14.787,25.431,3.76
HTI,HTI2020,2020,14.508,22.018,3.19
HTI,HTI2021,2021,21.017,25.597,5.38
HTI,HTI2022,2022,20.535,23.937,4.92
HTI,HTI2023,2023,25.986,19.628,5.10
HTI,HTI2024,2024,28.047,18.611,5.22
HTI,HTI2025,2025,30.004,18.154,5.45
HTI,HTI2026,2026,32.03,17.889,5.73
HTI,HTI2027,2027,33.996,17.956,6.10
HTI,HTI2028,2028,36.025,17.727,6.39
HND,HND2000,2000,7.187,65.758,4.73
HND,HND2001,2001,7.651,63.417,4.85
HND,HND2002,2002,7.858,64.248,5.05
HND,HND2003,2003,8.23,67.757,5.58
HND,HND2004,2004,8.869,60.906,5.40
HND,HND2005,2005,9.757,55.606,5.43
HND,HND2006,2006,10.917,39.202,4.28
HND,HND2007,2007,12.361,24.022,2.97
HND,HND2008,2008,13.882,22.323,3.10
HND,HND2009,2009,14.587,23.678,3.45
HND,HND2010,2010,15.839,28.807,4.56
HND,HND2011,2011,17.71,31.536,5.59
HND,HND2012,2012,18.529,32.299,5.98
HND,HND2013,2013,18.5,41.897,7.75
HND,HND2014,2014,19.757,42.83,8.46
HND,HND2015,2015,20.98,42.251,8.86
HND,HND2016,2016,21.718,40.295,8.75
HND,HND2017,2017,23.136,43.598,10.09
HND,HND2018,2018,24.068,43.533,10.48
HND,HND2019,2019,25.091,43.784,10.99
HND,HND2020,2020,23.662,51.69,12.23
HND,HND2021,2021,28.291,49.762,14.08
HND,HND2022,2022,31.523,49.091,15.47
HND,HND2023,2023,33.992,46.292,15.74
HND,HND2024,2024,35.882,46.591,16.72
HND,HND2025,2025,37.796,46.464,17.56
HND,HND2026,2026,39.982,46.969,18.78
HND,HND2027,2027,42.336,46.226,19.57
HND,HND2028,2028,44.815,45.879,20.56
HKG,HKG2000,2000,171.643,..,..
HKG,HKG2001,2001,169.381,..,..
HKG,HKG2002,2002,166.336,..,..
HKG,HKG2003,2003,161.37,..,..
HKG,HKG2004,2004,169.085,1.925,3.25
HKG,HKG2005,2005,181.556,1.709,3.10
HKG,HKG2006,2006,193.515,1.417,2.74
HKG,HKG2007,2007,211.583,1.19,2.52
HKG,HKG2008,2008,219.279,0.991,2.17
HKG,HKG2009,2009,214.048,0.662,1.42
HKG,HKG2010,2010,228.639,0.618,1.41
HKG,HKG2011,2011,248.514,0.573,1.42
HKG,HKG2012,2012,262.629,0.543,1.43
HKG,HKG2013,2013,275.697,0.517,1.43
HKG,HKG2014,2014,291.46,0.065,0.19
HKG,HKG2015,2015,309.386,0.062,0.19
HKG,HKG2016,2016,320.86,0.059,0.19
HKG,HKG2017,2017,341.271,0.055,0.19
HKG,HKG2018,2018,361.731,0.052,0.19
HKG,HKG2019,2019,363.075,0.267,0.97
HKG,HKG2020,2020,344.941,0.997,3.44
HKG,HKG2021,2021,368.909,1.938,7.15
HKG,HKG2022,2022,359.839,4.269,15.36
HKG,HKG2023,2023,385.546,6.087,23.47
HKG,HKG2024,2024,410.356,7.001,28.73
HKG,HKG2025,2025,431.706,7.621,32.90
HKG,HKG2026,2026,453.691,8.67,39.34
HKG,HKG2027,2027,476.108,9.615,45.78
HKG,HKG2028,2028,498.807,9.656,48.16
HUN,HUN2000,2000,47.218,55.705,26.30
HUN,HUN2001,2001,53.75,52.253,28.09
HUN,HUN2002,2002,67.609,55.579,37.58
HUN,HUN2003,2003,85.285,58.11,49.56
HUN,HUN2004,2004,104.121,58.847,61.27
HUN,HUN2005,2005,113.211,60.123,68.07
HUN,HUN2006,2006,115.716,64.125,74.20
HUN,HUN2007,2007,140.187,65.098,91.26
HUN,HUN2008,2008,158.326,71.09,112.55
HUN,HUN2009,2009,131.069,77.188,101.17
HUN,HUN2010,2010,132.175,80.007,105.75
HUN,HUN2011,2011,141.942,80.338,114.03
HUN,HUN2012,2012,128.814,78.155,100.67
HUN,HUN2013,2013,135.684,77.198,104.75
HUN,HUN2014,2014,141.034,76.542,107.95
HUN,HUN2015,2015,125.174,75.76,94.83
HUN,HUN2016,2016,128.61,74.85,96.26
HUN,HUN2017,2017,143.112,72.114,103.20
HUN,HUN2018,2018,160.566,69.078,110.92
HUN,HUN2019,2019,164.011,65.333,107.15
HUN,HUN2020,2020,157.227,79.253,124.61
HUN,HUN2021,2021,182.275,76.591,139.61
HUN,HUN2022,2022,180.013,73.3,131.95
HUN,HUN2023,2023,203.829,68.714,140.06
HUN,HUN2024,2024,222.201,65.745,146.09
HUN,HUN2025,2025,238.873,64.097,153.11
HUN,HUN2026,2026,255.592,62.102,158.73
HUN,HUN2027,2027,271.32,60.27,163.52
HUN,HUN2028,2028,287.962,57.612,165.90
ISL,ISL2000,2000,9.026,75.796,6.84
ISL,ISL2001,2001,8.235,83.383,6.87
ISL,ISL2002,2002,9.318,82.16,7.66
ISL,ISL2003,2003,11.429,85.068,9.72
ISL,ISL2004,2004,13.825,80.861,11.18
ISL,ISL2005,2005,16.853,68.931,11.62
ISL,ISL2006,2006,17.465,70.651,12.34
ISL,ISL2007,2007,21.653,68.404,14.81
ISL,ISL2008,2008,18.075,110.357,19.95
ISL,ISL2009,2009,13.154,128.773,16.94
ISL,ISL2010,2010,13.751,133.141,18.31
ISL,ISL2011,2011,15.222,138.176,21.03
ISL,ISL2012,2012,14.752,133.925,19.76
ISL,ISL2013,2013,16.125,121.96,19.67
ISL,ISL2014,2014,17.868,115.299,20.60
ISL,ISL2015,2015,17.517,97.323,17.05
ISL,ISL2016,2016,20.793,82.471,17.15
ISL,ISL2017,2017,24.728,71.742,17.74
ISL,ISL2018,2018,26.261,63.247,16.61
ISL,ISL2019,2019,24.681,66.528,16.42
ISL,ISL2020,2020,21.566,77.742,16.77
ISL,ISL2021,2021,25.596,75.426,19.31
ISL,ISL2022,2022,28.065,68.899,19.34
ISL,ISL2023,2023,30.57,61.187,18.70
ISL,ISL2024,2024,34.146,54.642,18.66
ISL,ISL2025,2025,37.033,51.558,19.09
ISL,ISL2026,2026,39.931,47.861,19.11
ISL,ISL2027,2027,42.982,44.399,19.08
ISL,ISL2028,2028,46.333,41.816,19.37
IND,IND2000,2000,476.61,73.649,351.02
IND,IND2001,2001,493.953,78.73,388.89
IND,IND2002,2002,523.97,82.851,434.11
IND,IND2003,2003,618.358,84.403,521.91
IND,IND2004,2004,721.589,83.427,602.00
IND,IND2005,2005,834.217,81.012,675.82
IND,IND2006,2006,949.117,77.214,732.85
IND,IND2007,2007,1238.7,74.117,918.09
IND,IND2008,2008,1224.096,72.837,891.59
IND,IND2009,2009,1365.373,71.518,976.49
IND,IND2010,2010,1708.46,66.4,1134.42
IND,IND2011,2011,1823.052,68.648,1251.49
IND,IND2012,2012,1827.637,67.985,1242.52
IND,IND2013,2013,1856.721,67.713,1257.24
IND,IND2014,2014,2039.127,67.102,1368.29
IND,IND2015,2015,2103.588,69.049,1452.51
IND,IND2016,2016,2294.797,68.943,1582.10
IND,IND2017,2017,2651.474,69.669,1847.26
IND,IND2018,2018,2702.93,70.392,1902.65
IND,IND2019,2019,2835.606,75.04,2127.84
IND,IND2020,2020,2671.596,88.534,2365.27
IND,IND2021,2021,3150.307,83.752,2638.45
IND,IND2022,2022,3389.689,81.016,2746.19
IND,IND2023,2023,3732.224,81.889,3056.28
IND,IND2024,2024,4105.381,82.296,3378.56
IND,IND2025,2025,4511.847,82.176,3707.66
IND,IND2026,2026,4951.615,81.75,4047.95
IND,IND2027,2027,5427.392,81.154,4404.55
IND,IND2028,2028,5944.382,80.499,4785.17
IDN,IDN2000,2000,179.482,87.437,156.93
IDN,IDN2001,2001,174.507,73.702,128.62
IDN,IDN2002,2002,212.807,62.339,132.66
IDN,IDN2003,2003,255.428,55.643,142.13
IDN,IDN2004,2004,279.556,51.328,143.49
IDN,IDN2005,2005,310.815,42.612,132.44
IDN,IDN2006,2006,396.293,35.848,142.06
IDN,IDN2007,2007,470.144,38.121,179.22
IDN,IDN2008,2008,558.582,30.252,168.98
IDN,IDN2009,2009,577.539,26.483,152.95
IDN,IDN2010,2010,755.256,26.363,199.11
IDN,IDN2011,2011,892.59,23.106,206.24
IDN,IDN2012,2012,919.002,22.955,210.96
IDN,IDN2013,2013,916.646,24.884,228.10
IDN,IDN2014,2014,891.051,24.682,219.93
IDN,IDN2015,2015,860.741,27.013,232.51
IDN,IDN2016,2016,932.066,27.955,260.56
IDN,IDN2017,2017,1015.488,29.396,298.51
IDN,IDN2018,2018,1042.711,30.423,317.22
IDN,IDN2019,2019,1119.452,30.563,342.14
IDN,IDN2020,2020,1062.532,39.747,422.32
IDN,IDN2021,2021,1187.732,41.14,488.63
IDN,IDN2022,2022,1318.806,40.141,529.38
IDN,IDN2023,2023,1417.387,39.031,553.22
IDN,IDN2024,2024,1542.366,38.616,595.60
IDN,IDN2025,2025,1670.627,38.24,638.85
IDN,IDN2026,2026,1805.246,37.878,683.79
IDN,IDN2027,2027,1949.853,37.518,731.55
IDN,IDN2028,2028,2093.457,37.236,779.52
IRN,IRN2000,2000,366.917,22.152,81.28
IRN,IRN2001,2001,330.978,25.607,84.75
IRN,IRN2002,2002,132.682,28.531,37.86
IRN,IRN2003,2003,158.416,26.788,42.44
IRN,IRN2004,2004,188.961,25.714,48.59
IRN,IRN2005,2005,228.428,22.177,50.66
IRN,IRN2006,2006,272.361,18.236,49.67
IRN,IRN2007,2007,360.928,16.062,57.97
IRN,IRN2008,2008,425.699,12.374,52.68
IRN,IRN2009,2009,440.408,13.278,58.48
IRN,IRN2010,2010,517.899,14.757,76.43
IRN,IRN2011,2011,625.43,12.259,76.67
IRN,IRN2012,2012,421.882,13.562,57.22
IRN,IRN2013,2013,428.321,11.758,50.36
IRN,IRN2014,2014,460.809,12.587,58.00
IRN,IRN2015,2015,408.288,37.023,151.16
IRN,IRN2016,2016,458.042,47.904,219.42
IRN,IRN2017,2017,486.829,45.044,219.29
IRN,IRN2018,2018,333.774,42.944,143.34
IRN,IRN2019,2019,241.658,46.661,112.76
IRN,IRN2020,2020,195.528,48.274,94.39
IRN,IRN2021,2021,289.294,42.404,122.67
IRN,IRN2022,2022,346.479,34.124,118.23
IRN,IRN2023,2023,366.438,30.554,111.96
IRN,IRN2024,2024,386.218,30.527,117.90
IRN,IRN2025,2025,401.186,32.221,129.27
IRN,IRN2026,2026,416.548,33.795,140.77
IRN,IRN2027,2027,433.566,35.213,152.67
IRN,IRN2028,2028,454.495,36.084,164.00
IRQ,IRQ2000,2000,25.857,..,..
IRQ,IRQ2001,2001,18.936,..,..
IRQ,IRQ2002,2002,18.97,..,..
IRQ,IRQ2003,2003,15.8,..,..
IRQ,IRQ2004,2004,36.642,344.317,126.16
IRQ,IRQ2005,2005,50.065,227.344,113.82
IRQ,IRQ2006,2006,65.144,143.165,93.26
IRQ,IRQ2007,2007,88.833,117.085,104.01
IRQ,IRQ2008,2008,131.614,74.168,97.62
IRQ,IRQ2009,2009,111.66,87.375,97.56
IRQ,IRQ2010,2010,138.517,53.533,74.15
IRQ,IRQ2011,2011,185.75,40.719,75.64
IRQ,IRQ2012,2012,218.032,34.782,75.84
IRQ,IRQ2013,2013,234.638,31.987,75.05
IRQ,IRQ2014,2014,234.651,32.863,77.11
IRQ,IRQ2015,2015,177.634,56.934,101.13
IRQ,IRQ2016,2016,167.807,66.97,112.38
IRQ,IRQ2017,2017,192.343,59.061,113.60
IRQ,IRQ2018,2018,227.186,47.764,108.51
IRQ,IRQ2019,2019,232.558,45.409,105.60
IRQ,IRQ2020,2020,181.402,78.704,142.77
IRQ,IRQ2021,2021,206.372,59.208,122.19
IRQ,IRQ2022,2022,261.14,44.934,117.34
IRQ,IRQ2023,2023,254.993,49.248,125.58
IRQ,IRQ2024,2024,271.471,54.61,148.25
IRQ,IRQ2025,2025,281.788,61.357,172.90
IRQ,IRQ2026,2026,291.559,68.629,200.09
IRQ,IRQ2027,2027,300.576,75.972,228.35
IRQ,IRQ2028,2028,310.349,83.169,258.11
IRL,IRL2000,2000,100.253,36.401,36.49
IRL,IRL2001,2001,109.347,33.557,36.69
IRL,IRL2002,2002,128.505,30.874,39.67
IRL,IRL2003,2003,164.63,29.819,49.09
IRL,IRL2004,2004,194.283,28.087,54.57
IRL,IRL2005,2005,211.993,26.054,55.23
IRL,IRL2006,2006,232.193,23.645,54.90
IRL,IRL2007,2007,270.112,23.942,64.67
IRL,IRL2008,2008,275.417,42.514,117.09
IRL,IRL2009,2009,236.187,61.754,145.85
IRL,IRL2010,2010,222.096,86.163,191.36
IRL,IRL2011,2011,239.129,110.419,264.04
IRL,IRL2012,2012,225.262,119.865,270.01
IRL,IRL2013,2013,238.115,120.056,285.87
IRL,IRL2014,2014,259.75,104.047,270.26
IRL,IRL2015,2015,292.394,76.535,223.78
IRL,IRL2016,2016,298.477,74.385,222.02
IRL,IRL2017,2017,337.124,67.418,227.28
IRL,IRL2018,2018,386.868,62.866,243.21
IRL,IRL2019,2019,398.977,57.073,227.71
IRL,IRL2020,2020,428.266,58.064,248.67
IRL,IRL2021,2021,513.733,54.396,279.45
IRL,IRL2022,2022,533.559,44.393,236.86
IRL,IRL2023,2023,589.569,42.685,251.66
IRL,IRL2024,2024,629.589,38.996,245.51
IRL,IRL2025,2025,667.338,35.721,238.38
IRL,IRL2026,2026,699.874,33.187,232.27
IRL,IRL2027,2027,729.885,31.124,227.17
IRL,IRL2028,2028,761.124,29.474,224.33
ISR,ISR2000,2000,136.034,77.419,105.32
ISR,ISR2001,2001,134.637,81.259,109.40
ISR,ISR2002,2002,125.06,87.322,109.20
ISR,ISR2003,2003,131.299,89.709,117.79
ISR,ISR2004,2004,139.974,88.301,123.60
ISR,ISR2005,2005,147.084,85.382,125.58
ISR,ISR2006,2006,158.67,77.671,123.24
ISR,ISR2007,2007,184.053,70.937,130.56
ISR,ISR2008,2008,220.53,70.373,155.19
ISR,ISR2009,2009,211.968,72.958,154.65
ISR,ISR2010,2010,238.364,69.32,165.23
ISR,ISR2011,2011,266.792,67.425,179.88
ISR,ISR2012,2012,262.919,67.114,176.46
ISR,ISR2013,2013,297.636,66.117,196.79
ISR,ISR2014,2014,314.092,64.915,203.89
ISR,ISR2015,2015,302.724,63.185,191.28
ISR,ISR2016,2016,320.96,61.753,198.20
ISR,ISR2017,2017,357.229,59.847,213.79
ISR,ISR2018,2018,375.151,60.131,225.58
ISR,ISR2019,2019,399.652,59.239,236.75
ISR,ISR2020,2020,411.731,70.94,292.08
ISR,ISR2021,2021,489.71,67.82,332.12
ISR,ISR2022,2022,525.003,60.66,318.47
ISR,ISR2023,2023,521.688,58.181,303.52
ISR,ISR2024,2024,539.835,56.779,306.51
ISR,ISR2025,2025,569.039,56.394,320.90
ISR,ISR2026,2026,598.906,56.337,337.41
ISR,ISR2027,2027,629.423,56.538,355.86
ISR,ISR2028,2028,661.409,56.891,376.28
ITA,ITA2000,2000,1147.183,109.026,1250.73
ITA,ITA2001,2001,1168.032,108.886,1271.82
ITA,ITA2002,2002,1275.867,106.36,1357.01
ITA,ITA2003,2003,1577.228,105.495,1663.90
ITA,ITA2004,2004,1805.723,105.101,1897.83
ITA,ITA2005,2005,1859.244,106.558,1981.17
ITA,ITA2006,2006,1949.657,106.74,2081.06
ITA,ITA2007,2007,2213.364,103.89,2299.46
ITA,ITA2008,2008,2408.392,106.164,2556.85
ITA,ITA2009,2009,2197.54,116.61,2562.55
ITA,ITA2010,2010,2137.845,119.198,2548.27
ITA,ITA2011,2011,2294.591,119.693,2746.46
ITA,ITA2012,2012,2088.28,126.495,2641.57
ITA,ITA2013,2013,2141.954,132.457,2837.17
ITA,ITA2014,2014,2162.567,135.367,2927.40
ITA,ITA2015,2015,1836.824,135.281,2484.87
ITA,ITA2016,2016,1876.554,134.785,2529.31
ITA,ITA2017,2017,1961.104,134.163,2631.08
ITA,ITA2018,2018,2092.881,134.443,2813.73
ITA,ITA2019,2019,2011.525,134.15,2698.46
ITA,ITA2020,2020,1895.693,154.927,2936.94
ITA,ITA2021,2021,2115.762,149.893,3171.38
ITA,ITA2022,2022,2012.014,144.408,2905.51
ITA,ITA2023,2023,2186.082,143.733,3142.12
ITA,ITA2024,2024,2284.084,143.213,3271.11
ITA,ITA2025,2025,2365.535,142.812,3378.27
ITA,ITA2026,2026,2443.487,141.924,3467.89
ITA,ITA2027,2027,2508.636,141.021,3537.70
ITA,ITA2028,2028,2571.498,140.067,3601.82
JAM,JAM2000,2000,9.065,91.809,8.32
JAM,JAM2001,2001,9.195,108.005,9.93
JAM,JAM2002,2002,9.719,118.408,11.51
JAM,JAM2003,2003,9.43,123.201,11.62
JAM,JAM2004,2004,10.175,119.935,12.20
JAM,JAM2005,2005,11.233,124.663,14.00
JAM,JAM2006,2006,11.946,117.119,13.99
JAM,JAM2007,2007,12.881,114.476,14.75
JAM,JAM2008,2008,13.743,127.022,17.46
JAM,JAM2009,2009,12.107,141.929,17.18
JAM,JAM2010,2010,13.193,141.4,18.65
JAM,JAM2011,2011,14.413,139.465,20.10
JAM,JAM2012,2012,14.765,143.895,21.25
JAM,JAM2013,2013,14.213,138.736,19.72
JAM,JAM2014,2014,13.865,137.892,19.12
JAM,JAM2015,2015,14.154,121.878,17.25
JAM,JAM2016,2016,14.108,113.695,16.04
JAM,JAM2017,2017,14.755,101.225,14.94
JAM,JAM2018,2018,15.648,94.386,14.77
JAM,JAM2019,2019,15.808,94.26,14.90
JAM,JAM2020,2020,13.885,109.685,15.23
JAM,JAM2021,2021,14.674,94.204,13.82
JAM,JAM2022,2022,17.003,77.093,13.11
JAM,JAM2023,2023,18.761,72.336,13.57
JAM,JAM2024,2024,20.101,68.396,13.75
JAM,JAM2025,2025,21.043,65.02,13.68
JAM,JAM2026,2026,21.828,61.672,13.46
JAM,JAM2027,2027,22.599,58.519,13.22
JAM,JAM2028,2028,23.402,55.039,12.88
JPN,JPN2000,2000,4968.36,135.609,6737.54
JPN,JPN2001,2001,4374.71,145.124,6348.75
JPN,JPN2002,2002,4182.845,154.096,6445.60
JPN,JPN2003,2003,4519.564,160.021,7232.25
JPN,JPN2004,2004,4893.135,169.49,8293.37
JPN,JPN2005,2005,4831.467,174.594,8435.45
JPN,JPN2006,2006,4601.663,174.142,8013.43
JPN,JPN2007,2007,4579.75,172.95,7920.68
JPN,JPN2008,2008,5106.679,180.85,9235.43
JPN,JPN2009,2009,5289.494,198.806,10515.83
JPN,JPN2010,2010,5759.072,205.88,11856.78
JPN,JPN2011,2011,6233.148,219.162,13660.69
JPN,JPN2012,2012,6272.362,226.094,14181.43
JPN,JPN2013,2013,5212.328,229.464,11960.42
JPN,JPN2014,2014,4896.995,233.286,11424.00
JPN,JPN2015,2015,4444.931,228.285,10147.11
JPN,JPN2016,2016,5003.678,232.43,11630.05
JPN,JPN2017,2017,4930.837,231.319,11405.96
JPN,JPN2018,2018,5040.881,232.386,11714.30
JPN,JPN2019,2019,5117.995,236.431,12100.53
JPN,JPN2020,2020,5050.683,258.612,13061.67
JPN,JPN2021,2021,5011.869,255.071,12783.82
JPN,JPN2022,2022,4237.528,260.084,11021.13
JPN,JPN2023,2023,4230.862,255.238,10798.77
JPN,JPN2024,2024,4286.187,251.926,10798.02
JPN,JPN2025,2025,4524.629,250.601,11338.77
JPN,JPN2026,2026,4710.142,251.108,11827.54
JPN,JPN2027,2027,4873.159,251.906,12275.78
JPN,JPN2028,2028,5157.927,252.831,13040.84
JOR,JOR2000,2000,8.725,99.259,8.66
JOR,JOR2001,2001,9.268,94.41,8.75
JOR,JOR2002,2002,9.972,94.884,9.46
JOR,JOR2003,2003,10.575,88.788,9.39
JOR,JOR2004,2004,11.771,81.525,9.60
JOR,JOR2005,2005,13.134,72.959,9.58
JOR,JOR2006,2006,15.795,66.304,10.47
JOR,JOR2007,2007,17.957,64.252,11.54
JOR,JOR2008,2008,22.648,54.24,12.28
JOR,JOR2009,2009,24.538,57.965,14.22
JOR,JOR2010,2010,27.134,59.437,16.13
JOR,JOR2011,2011,29.524,62.069,18.33
JOR,JOR2012,2012,31.679,70.521,22.34
JOR,JOR2013,2013,34.503,75.584,26.08
JOR,JOR2014,2014,36.9,75.013,27.68
JOR,JOR2015,2015,38.642,78.423,30.30
JOR,JOR2016,2016,39.949,77.432,30.93
JOR,JOR2017,2017,41.667,75.657,31.52
JOR,JOR2018,2018,43.432,74.302,32.27
JOR,JOR2019,2019,44.566,78.015,34.77
JOR,JOR2020,2020,43.641,88.193,38.49
JOR,JOR2021,2021,45.18,92.136,41.63
JOR,JOR2022,2022,47.519,94.09,44.71
JOR,JOR2023,2023,50.022,93.761,46.90
JOR,JOR2024,2024,52.656,91.893,48.39
JOR,JOR2025,2025,55.592,89.531,49.77
JOR,JOR2026,2026,58.691,86.229,50.61
JOR,JOR2027,2027,61.963,82.521,51.13
JOR,JOR2028,2028,65.418,80.751,52.83
KAZ,KAZ2000,2000,18.292,..,..
KAZ,KAZ2001,2001,22.153,..,..
KAZ,KAZ2002,2002,24.637,17.592,4.33
KAZ,KAZ2003,2003,30.834,14.962,4.61
KAZ,KAZ2004,2004,43.152,11.392,4.92
KAZ,KAZ2005,2005,57.125,8.099,4.63
KAZ,KAZ2006,2006,81.003,6.667,5.40
KAZ,KAZ2007,2007,104.85,4.092,4.29
KAZ,KAZ2008,2008,133.442,6.766,9.03
KAZ,KAZ2009,2009,115.309,10.227,11.79
KAZ,KAZ2010,2010,148.047,10.683,15.82
